%     Time (s)              Speed (m/s)		Steer Angle (rad)         Yaw Rate (rad/s)         Sideslip (rad)
%-------------------------------------------------------------------------------------------------------------------
   4.1245273e+01	   2.9785121e+01	  -4.3362217e-03	  -2.0836963e-02	   3.5158919e-03	
   4.1276184e+01	   2.9826430e+01	  -4.6614384e-03	  -1.2540465e-02	   4.6190932e-03	
   4.1307330e+01	   2.9863533e+01	  -4.7155569e-03	  -2.4009057e-02	   4.7534108e-03	
   4.1338573e+01	   2.9886016e+01	  -4.7698439e-03	  -1.5956604e-02	   4.2220121e-03	
   4.1370282e+01	   2.9908834e+01	  -4.7478854e-03	  -1.5387224e-02	   3.4553107e-03	
   4.1401987e+01	   2.9931649e+01	  -4.7259296e-03	  -1.9698066e-02	   2.5430851e-03	
   4.1432404e+01	   2.9953538e+01	  -4.7048658e-03	  -2.6042194e-02	   1.4730429e-03	
   4.1463591e+01	   2.9975980e+01	  -4.6832688e-03	  -3.0108810e-02	   4.2724824e-04	
   4.1495115e+01	   2.9998665e+01	  -4.6614384e-03	  -2.2137706e-02	  -2.7000228e-04	
   4.1526277e+01	   3.0035272e+01	  -4.7153539e-03	  -1.4898737e-02	  -6.1292958e-05	
   4.1557771e+01	   3.0074932e+01	  -4.7698439e-03	  -1.8721336e-02	  -9.3789142e-06	
   4.1588578e+01	   3.0113728e+01	  -4.7340534e-03	  -2.0591845e-02	   9.7102881e-05	
   4.1620373e+01	   3.0153767e+01	  -4.6971150e-03	  -2.0022678e-02	   4.9960799e-04	
   4.1651082e+01	   3.0192439e+01	  -4.6614384e-03	  -2.5553677e-02	   7.4946473e-04	
   4.1682387e+01	   3.0231861e+01	  -4.7698439e-03	  -2.3845878e-02	   1.2216013e-03	
   4.1713582e+01	   3.0270447e+01	  -4.5530328e-03	  -1.1970961e-02	   2.3476124e-03	
   4.1744892e+01	   3.0308266e+01	  -4.3362217e-03	  -3.4664262e-02	   2.9198179e-03	
   4.1776976e+01	   3.0347020e+01	  -4.2278162e-03	  -1.2703242e-02	   4.8384357e-03	
   4.1828712e+01	   3.0409512e+01	  -4.1194107e-03	  -1.0832490e-02	   6.1314134e-03	
   4.1847925e+01	   3.0432720e+01	  -3.9025996e-03	  -1.7827580e-02	   6.1973101e-03	
   4.1870364e+01	   3.0459824e+01	  -3.4689774e-03	  -1.4167318e-02	   6.6214800e-03	
   4.1901152e+01	   3.0496953e+01	  -2.4933275e-03	  -1.2784534e-02	   7.0664371e-03	
   4.1932429e+01	   3.0533125e+01	  -1.5176776e-03	  -2.1080944e-02	   6.4465071e-03	
   4.1964498e+01	   3.0570212e+01	  -5.4202772e-04	  -1.1483044e-02	   6.3403223e-03	
   4.1994825e+01	   3.0605285e+01	   3.2521663e-04	  -2.2951575e-02	   5.6398269e-03	
   4.2026083e+01	   3.0641434e+01	   6.5043326e-04	   4.9470511e-03	   6.2285476e-03	
   4.2057320e+01	   3.0677559e+01	   7.5883881e-04	  -3.2678734e-03	   5.7944965e-03	
   4.2088833e+01	   3.0714003e+01	   6.5043326e-04	   6.8176092e-03	   5.8913626e-03	
   4.2120122e+01	   3.0748638e+01	   2.1681109e-04	   6.4108467e-03	   5.6842520e-03	
   4.2151173e+01	   3.0782154e+01	   1.0840554e-04	   1.8561759e-03	   5.3583313e-03	
   4.2183107e+01	   3.0816624e+01	  -1.0840554e-04	  -8.3915224e-03	   4.8622289e-03	
   4.2214542e+01	   3.0850555e+01	  -1.4504700e-04	   6.4919064e-03	   5.2650074e-03	
   4.2244861e+01	   3.0883281e+01	  -1.8038761e-04	   6.1665311e-03	   5.5116598e-03	
   4.2276109e+01	   3.0917010e+01	  -2.1681109e-04	  -3.9182005e-03	   5.4842904e-03	
   4.2307791e+01	   3.0949006e+01	  -6.5043326e-04	  -1.1806909e-02	   5.3207044e-03	
   4.2338608e+01	   3.0973558e+01	  -1.4092721e-03	  -9.5296461e-03	   4.8405478e-03	
   4.2369859e+01	   3.0998456e+01	  -1.9512998e-03	  -4.9753086e-03	   4.4182066e-03	
   4.2401483e+01	   3.1023651e+01	  -2.8185441e-03	  -7.8216131e-03	   3.7760346e-03	
   4.2432865e+01	   3.1048653e+01	  -3.2521663e-03	  -9.7734784e-03	   3.0437616e-03	
   4.2463682e+01	   3.1073206e+01	  -3.4689774e-03	  -1.5791707e-02	   2.1857252e-03	
   4.2494828e+01	   3.1098020e+01	  -3.3255617e-03	  -2.6445656e-02	   1.1875185e-03	
   4.2526097e+01	   3.1138359e+01	  -3.1815797e-03	  -1.1644301e-02	   1.8283691e-03	
   4.2557853e+01	   3.1182430e+01	  -3.0353552e-03	  -2.0102565e-02	   1.9885873e-03	
   4.2588632e+01	   3.1225145e+01	  -2.8185441e-03	  -1.4328387e-02	   2.5441220e-03	
   4.2619883e+01	   3.1268515e+01	  -2.7646106e-03	  -1.6117802e-02	   2.5449052e-03	
   4.2651446e+01	   3.1312318e+01	  -2.7101386e-03	  -6.3582608e-03	   2.8076151e-03	
   4.2682625e+01	   3.1355588e+01	  -1.9512998e-03	  -8.1476452e-03	   2.7408341e-03	
   4.2713868e+01	   3.1399660e+01	  -1.4092721e-03	  -6.6024070e-03	   2.7690018e-03	
   4.2744901e+01	   3.1444323e+01	  -1.0840554e-03	  -1.7094491e-02	   2.4553033e-03	
   4.2800573e+01	   3.1524445e+01	  -1.0357663e-03	   6.0856511e-03	   3.0514314e-03	
   4.2807155e+01	   3.1533918e+01	  -1.0300572e-03	   6.0856574e-03	   2.9891929e-03	
   4.2854429e+01	   3.1601955e+01	  -9.8905232e-04	   3.4016393e-03	   2.4663281e-03	
   4.2869723e+01	   3.1623966e+01	  -9.7578651e-04	   4.7030120e-03	   2.3585085e-03	
   4.2901124e+01	   3.1668724e+01	  -9.4854970e-04	   6.3622380e-04	   1.9665748e-03	
   4.2932440e+01	   3.1701722e+01	  -9.2138662e-04	  -2.5358930e-03	   2.1278167e-03	
   4.2964461e+01	   3.1735462e+01	  -8.9361203e-04	  -4.4066566e-03	   2.3315109e-03	
   4.2994860e+01	   3.1767493e+01	  -8.6724435e-04	  -1.5224530e-02	   2.2708217e-03	
   4.3026122e+01	   3.1800434e+01	  -6.5043326e-04	   3.0763827e-03	   3.5312759e-03	
   4.3057762e+01	   3.1833773e+01	  -4.3362217e-04	  -8.7990024e-03	   4.0519483e-03	
   4.3088780e+01	   3.1866456e+01	  -4.1822692e-04	  -3.5120245e-03	   5.0374707e-03	
   4.3119843e+01	   3.1896638e+01	  -4.0280934e-04	   7.1759188e-04	   5.4748973e-03	
   4.3151149e+01	   3.1925602e+01	  -3.8727114e-04	  -7.2537036e-03	   5.2772941e-03	
   4.3183550e+01	   3.1955580e+01	  -3.7118946e-04	  -2.7800258e-03	   5.4287663e-03	
   4.3213602e+01	   3.1983384e+01	  -3.5627367e-04	  -5.7896382e-03	   5.2350472e-03	
   4.3244874e+01	   3.2012317e+01	  -3.4075234e-04	  -6.3589982e-03	   4.8443411e-03	
   4.3276175e+01	   3.2041276e+01	  -3.2521663e-04	  -3.4307545e-03	   4.5507960e-03	
   4.3307606e+01	   3.2072115e+01	  -3.0705350e-04	  -1.7713232e-04	   4.1982516e-03	
   4.3338999e+01	   3.2108422e+01	  -2.8891233e-04	   7.5501265e-03	   3.7628053e-03	
   4.3369845e+01	   3.2144096e+01	  -2.7108725e-04	  -6.6517444e-04	   2.8953176e-03	
   4.3401459e+01	   3.2180658e+01	  -2.5281837e-04	   2.5070542e-03	   2.3284336e-03	
   4.3432931e+01	   3.2217056e+01	  -2.3463154e-04	   1.3894527e-02	   2.1361622e-03	
   4.3463769e+01	   3.2252721e+01	  -2.1681109e-04	   3.2390935e-03	   1.3684774e-03	
   4.3494852e+01	   3.2288670e+01	  -1.9284093e-04	   2.3443699e-03	   8.6764615e-04	
   4.3526117e+01	   3.2326170e+01	  -1.6873041e-04	  -5.2201352e-03	   1.5472980e-03	
   4.3557839e+01	   3.2364487e+01	  -1.4426747e-04	   1.6123138e-03	   2.9110261e-03	
   4.3589025e+01	   3.2402156e+01	  -1.2021788e-04	   1.3569021e-02	   4.3956740e-03	
   4.3619843e+01	   3.2439380e+01	  -9.6452081e-05	  -2.4546066e-03	   4.8493783e-03	
   4.3651150e+01	   3.2477196e+01	  -7.2309178e-05	  -6.8468944e-03	   5.5928179e-03	
   4.3682707e+01	   3.2515313e+01	  -4.7973483e-05	  -3.5933632e-03	   6.5534273e-03	
   4.3713832e+01	   3.2551131e+01	  -2.3970933e-05	  -2.4546246e-03	   6.7196633e-03	
   4.3744916e+01	   3.2584683e+01	   0.0000000e+00	  -4.4881189e-03	   5.8945833e-03	
   4.3776173e+01	   3.2618422e+01	   1.0840554e-04	   7.7941198e-03	   5.4572511e-03	
   4.3808006e+01	   3.2652783e+01	   1.8203439e-04	   9.5836400e-03	   4.6673234e-03	
   4.3839059e+01	   3.2686301e+01	   2.5385912e-04	  -1.1971551e-02	   3.1681135e-03	
   4.3869910e+01	   3.2719602e+01	   3.2521663e-04	   2.2955653e-04	   2.5972897e-03	
   4.3901318e+01	   3.2753267e+01	   1.1924610e-03	   7.5503910e-03	   1.9223864e-03	
